notification.year,notification.month,notification.hr,exam.result,testperhr
2018,2,XINGU,F+V,1
2018,2,XINGU,negative,1015
2018,2,XINGU,vivax,37
2018,3,ARAGUAIA,negative,414
2018,3,ARAGUAIA,vivax,4
2018,3,BAIXO AMAZONAS,F+FG,8
2018,3,BAIXO AMAZONAS,falciparum,28
2018,3,BAIXO AMAZONAS,negative,1525
2018,3,BAIXO AMAZONAS,non falciparum,11
2018,3,BAIXO AMAZONAS,vivax,88
2018,3,CARAJAS,FG,1
2018,3,CARAJAS,negative,172
2018,3,CARAJAS,vivax,16
2018,3,LAGO DE TUCURUI,negative,629
2018,3,LAGO DE TUCURUI,vivax,129
2018,3,MARAJO I,F+FG,1
2018,3,MARAJO I,falciparum,14
2018,3,MARAJO I,negative,708
2018,3,MARAJO I,vivax,312
2018,3,MARAJO II,F+FG,2
2018,3,MARAJO II,F+V,2
2018,3,MARAJO II,falciparum,21
2018,3,MARAJO II,negative,9666
2018,3,MARAJO II,non falciparum,12
2018,3,MARAJO II,vivax,2628
2018,3,METROPOLITANA I,V+FG,1
2018,3,METROPOLITANA I,negative,1253
2018,3,METROPOLITANA I,vivax,50
2018,3,METROPOLITANA II,negative,61
2018,3,METROPOLITANA II,vivax,6
2018,3,METROPOLITANA III,negative,307
2018,3,METROPOLITANA III,vivax,10
2018,3,RIO CAETES,negative,248
2018,3,RIO CAETES,vivax,20
2018,3,TAPAJOS,F+FG,4
2018,3,TAPAJOS,F+V,5
2018,3,TAPAJOS,FG,2
2018,3,TAPAJOS,V+FG,1
2018,3,TAPAJOS,falciparum,27
2018,3,TAPAJOS,negative,2958
2018,3,TAPAJOS,non falciparum,2
2018,3,TAPAJOS,vivax,276
2018,3,TOCANTINS,negative,3673
2018,3,TOCANTINS,non falciparum,30
2018,3,TOCANTINS,vivax,1018
2018,3,XINGU,negative,1341
2018,3,XINGU,vivax,43
2018,4,ARAGUAIA,negative,426
2018,4,ARAGUAIA,vivax,3
2018,4,BAIXO AMAZONAS,F+FG,5
2018,4,BAIXO AMAZONAS,FG,3
2018,4,BAIXO AMAZONAS,falciparum,17
2018,4,BAIXO AMAZONAS,negative,1230
2018,4,BAIXO AMAZONAS,non falciparum,5
2018,4,BAIXO AMAZONAS,vivax,49
2018,4,CARAJAS,falciparum,1
2018,4,CARAJAS,negative,293
2018,4,CARAJAS,vivax,11
2018,4,LAGO DE TUCURUI,negative,720
2018,4,LAGO DE TUCURUI,vivax,148
2018,4,MARAJO I,falciparum,2
2018,4,MARAJO I,negative,989
2018,4,MARAJO I,vivax,243
2018,4,MARAJO II,F+FG,3
2018,4,MARAJO II,F+V,1
2018,4,MARAJO II,FG,1
2018,4,MARAJO II,falciparum,17
2018,4,MARAJO II,negative,10050
2018,4,MARAJO II,non falciparum,26
2018,4,MARAJO II,vivax,2134
2018,4,METROPOLITANA I,negative,1042
2018,4,METROPOLITANA I,vivax,34
2018,4,METROPOLITANA II,negative,62
2018,4,METROPOLITANA II,vivax,2
2018,4,METROPOLITANA III,negative,325
2018,4,METROPOLITANA III,vivax,9
2018,4,RIO CAETES,negative,246
2018,4,RIO CAETES,vivax,21
2018,4,TAPAJOS,F+FG,4
2018,4,TAPAJOS,F+V,4
2018,4,TAPAJOS,FG,1
2018,4,TAPAJOS,V+FG,1
2018,4,TAPAJOS,falciparum,25
2018,4,TAPAJOS,negative,1944
2018,4,TAPAJOS,non falciparum,13
2018,4,TAPAJOS,vivax,240
2018,4,TOCANTINS,negative,4325
2018,4,TOCANTINS,non falciparum,60
2018,4,TOCANTINS,vivax,1347
2018,4,XINGU,negative,1392
2018,4,XINGU,vivax,29
2018,5,ARAGUAIA,negative,338
2018,5,ARAGUAIA,vivax,3
2018,5,BAIXO AMAZONAS,F+FG,3
2018,5,BAIXO AMAZONAS,FG,1
2018,5,BAIXO AMAZONAS,falciparum,7
2018,5,BAIXO AMAZONAS,malariae,1
2018,5,BAIXO AMAZONAS,negative,1416
2018,5,BAIXO AMAZONAS,non falciparum,4
2018,5,BAIXO AMAZONAS,vivax,33
2018,5,CARAJAS,F+V,1
2018,5,CARAJAS,negative,277
2018,5,CARAJAS,vivax,10
2018,5,LAGO DE TUCURUI,negative,740
2018,5,LAGO DE TUCURUI,vivax,154
2018,5,MARAJO I,falciparum,2
2018,5,MARAJO I,negative,736
2018,5,MARAJO I,vivax,260
2018,5,MARAJO II,F+FG,1
2018,5,MARAJO II,falciparum,24
2018,5,MARAJO II,negative,8603
2018,5,MARAJO II,non falciparum,19
2018,5,MARAJO II,vivax,1887
2018,5,METROPOLITANA I,F+V,1
2018,5,METROPOLITANA I,negative,1310
2018,5,METROPOLITANA I,vivax,45
2018,5,METROPOLITANA II,negative,67
2018,5,METROPOLITANA II,vivax,1
2018,5,METROPOLITANA III,negative,291
2018,5,METROPOLITANA III,vivax,12
2018,5,RIO CAETES,F+FG,2
2018,5,RIO CAETES,negative,297
2018,5,RIO CAETES,vivax,12
2018,5,TAPAJOS,F+FG,8
2018,5,TAPAJOS,F+V,10
2018,5,TAPAJOS,V+FG,1
2018,5,TAPAJOS,falciparum,19
2018,5,TAPAJOS,negative,2474
2018,5,TAPAJOS,non falciparum,12
2018,5,TAPAJOS,vivax,213
2018,5,TOCANTINS,negative,4672
2018,5,TOCANTINS,non falciparum,219
2018,5,TOCANTINS,vivax,1805
2018,5,XINGU,negative,1729
2018,5,XINGU,vivax,24
2018,6,ARAGUAIA,negative,369
2018,6,ARAGUAIA,vivax,5
2018,6,BAIXO AMAZONAS,F+V,1
2018,6,BAIXO AMAZONAS,falciparum,7
2018,6,BAIXO AMAZONAS,malariae,1
2018,6,BAIXO AMAZONAS,negative,813
2018,6,BAIXO AMAZONAS,non falciparum,2
2018,6,BAIXO AMAZONAS,vivax,48
2018,6,CARAJAS,negative,153
2018,6,CARAJAS,vivax,5
2018,6,LAGO DE TUCURUI,falciparum,1
2018,6,LAGO DE TUCURUI,negative,432
2018,6,LAGO DE TUCURUI,vivax,189
2018,6,MARAJO I,falciparum,1
2018,6,MARAJO I,negative,605
2018,6,MARAJO I,vivax,221
2018,6,MARAJO II,F+FG,2
2018,6,MARAJO II,falciparum,8
2018,6,MARAJO II,negative,5707
2018,6,MARAJO II,non falciparum,24
2018,6,MARAJO II,vivax,1592
2018,6,METROPOLITANA I,F+V,1
2018,6,METROPOLITANA I,negative,1042
2018,6,METROPOLITANA I,vivax,26
2018,6,METROPOLITANA II,negative,52
2018,6,METROPOLITANA II,vivax,2
2018,6,METROPOLITANA III,negative,221
2018,6,METROPOLITANA III,vivax,11
2018,6,RIO CAETES,negative,174
2018,6,RIO CAETES,vivax,15
2018,6,TAPAJOS,F+FG,3
2018,6,TAPAJOS,F+V,4
2018,6,TAPAJOS,FG,1
2018,6,TAPAJOS,V+FG,1
2018,6,TAPAJOS,falciparum,18
2018,6,TAPAJOS,negative,1466
2018,6,TAPAJOS,non falciparum,50
2018,6,TAPAJOS,vivax,173
2018,6,TOCANTINS,negative,3713
2018,6,TOCANTINS,non falciparum,391
2018,6,TOCANTINS,vivax,2239
2018,6,XINGU,negative,1538
2018,6,XINGU,vivax,43
2018,7,ARAGUAIA,V+FG,1
2018,7,ARAGUAIA,negative,283
2018,7,ARAGUAIA,vivax,4
2018,7,BAIXO AMAZONAS,F+FG,7
2018,7,BAIXO AMAZONAS,F+V,2
2018,7,BAIXO AMAZONAS,falciparum,13
2018,7,BAIXO AMAZONAS,negative,1336
2018,7,BAIXO AMAZONAS,vivax,80
2018,7,CARAJAS,negative,97
2018,7,CARAJAS,vivax,8
2018,7,LAGO DE TUCURUI,negative,572
2018,7,LAGO DE TUCURUI,vivax,337
2018,7,MARAJO I,negative,575
2018,7,MARAJO I,non falciparum,4
2018,7,MARAJO I,vivax,203
2018,7,MARAJO II,falciparum,13
2018,7,MARAJO II,negative,6403
2018,7,MARAJO II,non falciparum,35
2018,7,MARAJO II,vivax,1654
2018,7,METROPOLITANA I,F+FG,1
2018,7,METROPOLITANA I,F+V,1
2018,7,METROPOLITANA I,negative,710
2018,7,METROPOLITANA I,vivax,45
2018,7,METROPOLITANA II,negative,29
2018,7,METROPOLITANA II,vivax,6
2018,7,METROPOLITANA III,negative,203
2018,7,METROPOLITANA III,vivax,13
2018,7,RIO CAETES,negative,141
2018,7,RIO CAETES,vivax,13
2018,7,TAPAJOS,F+FG,3
2018,7,TAPAJOS,F+V,4
2018,7,TAPAJOS,FG,1
2018,7,TAPAJOS,V+FG,2
2018,7,TAPAJOS,falciparum,31
2018,7,TAPAJOS,negative,1863
2018,7,TAPAJOS,non falciparum,43
2018,7,TAPAJOS,vivax,202
2018,7,TOCANTINS,negative,3477
2018,7,TOCANTINS,non falciparum,387
2018,7,TOCANTINS,vivax,2861
2018,7,XINGU,negative,1736
2018,7,XINGU,vivax,56
2018,8,ARAGUAIA,negative,416
2018,8,ARAGUAIA,vivax,4
2018,8,BAIXO AMAZONAS,F+FG,2
2018,8,BAIXO AMAZONAS,F+V,2
2018,8,BAIXO AMAZONAS,FG,1
2018,8,BAIXO AMAZONAS,falciparum,12
2018,8,BAIXO AMAZONAS,negative,1896
2018,8,BAIXO AMAZONAS,non falciparum,7
2018,8,BAIXO AMAZONAS,vivax,137
2018,8,CARAJAS,F+V,1
2018,8,CARAJAS,falciparum,2
2018,8,CARAJAS,negative,94
2018,8,CARAJAS,vivax,17
2018,8,LAGO DE TUCURUI,F+V,1
2018,8,LAGO DE TUCURUI,negative,958
2018,8,LAGO DE TUCURUI,vivax,360
2018,8,MARAJO I,falciparum,1
2018,8,MARAJO I,negative,608
2018,8,MARAJO I,non falciparum,2
2018,8,MARAJO I,vivax,174
2018,8,MARAJO II,F+FG,2
2018,8,MARAJO II,F+V,1
2018,8,MARAJO II,falciparum,12
2018,8,MARAJO II,negative,6560
2018,8,MARAJO II,non falciparum,49
2018,8,MARAJO II,vivax,1617
2018,8,METROPOLITANA I,F+V,1
2018,8,METROPOLITANA I,negative,1287
2018,8,METROPOLITANA I,vivax,93
2018,8,METROPOLITANA II,F+FG,1
2018,8,METROPOLITANA II,negative,44
2018,8,METROPOLITANA II,vivax,3
2018,8,METROPOLITANA III,negative,249
2018,8,METROPOLITANA III,vivax,15
2018,8,RIO CAETES,negative,137
2018,8,RIO CAETES,vivax,12
2018,8,TAPAJOS,F+V,2
2018,8,TAPAJOS,FG,6
2018,8,TAPAJOS,falciparum,12
2018,8,TAPAJOS,negative,1779
2018,8,TAPAJOS,non falciparum,34
2018,8,TAPAJOS,vivax,281
2018,8,TOCANTINS,negative,4611
2018,8,TOCANTINS,non falciparum,109
2018,8,TOCANTINS,vivax,3845
2018,8,XINGU,F+V,1
2018,8,XINGU,falciparum,1
2018,8,XINGU,negative,1543
2018,8,XINGU,vivax,63
2018,9,ARAGUAIA,negative,420
2018,9,ARAGUAIA,vivax,17
2018,9,BAIXO AMAZONAS,F+FG,1
2018,9,BAIXO AMAZONAS,falciparum,6
2018,9,BAIXO AMAZONAS,negative,1613
2018,9,BAIXO AMAZONAS,non falciparum,2
2018,9,BAIXO AMAZONAS,vivax,145
2018,9,CARAJAS,negative,85
2018,9,CARAJAS,vivax,7
2018,9,LAGO DE TUCURUI,falciparum,1
2018,9,LAGO DE TUCURUI,negative,643
2018,9,LAGO DE TUCURUI,vivax,298
2018,9,MARAJO I,falciparum,1
2018,9,MARAJO I,negative,400
2018,9,MARAJO I,vivax,171
2018,9,MARAJO II,F+FG,1
2018,9,MARAJO II,F+V,1
2018,9,MARAJO II,FG,1
2018,9,MARAJO II,falciparum,11
2018,9,MARAJO II,negative,5498
2018,9,MARAJO II,non falciparum,34
2018,9,MARAJO II,vivax,1398
2018,9,METROPOLITANA I,falciparum,2
2018,9,METROPOLITANA I,negative,1099
2018,9,METROPOLITANA I,vivax,57
2018,9,METROPOLITANA II,negative,37
2018,9,METROPOLITANA II,vivax,3
2018,9,METROPOLITANA III,negative,181
2018,9,METROPOLITANA III,vivax,19
2018,9,RIO CAETES,negative,109
2018,9,RIO CAETES,vivax,11
2018,9,TAPAJOS,F+FG,5
2018,9,TAPAJOS,F+V,6
2018,9,TAPAJOS,FG,2
2018,9,TAPAJOS,V+FG,2
2018,9,TAPAJOS,falciparum,16
2018,9,TAPAJOS,negative,1595
2018,9,TAPAJOS,vivax,380
2018,9,TOCANTINS,negative,5584
2018,9,TOCANTINS,non falciparum,87
2018,9,TOCANTINS,vivax,4339
2018,9,XINGU,negative,1497
2018,9,XINGU,vivax,69
2018,10,ARAGUAIA,falciparum,5
2018,10,ARAGUAIA,negative,643
2018,10,ARAGUAIA,non falciparum,6
2018,10,ARAGUAIA,vivax,32
2018,10,BAIXO AMAZONAS,F+FG,3
2018,10,BAIXO AMAZONAS,F+V,1
2018,10,BAIXO AMAZONAS,FG,1
2018,10,BAIXO AMAZONAS,falciparum,16
2018,10,BAIXO AMAZONAS,negative,1712
2018,10,BAIXO AMAZONAS,vivax,172
2018,10,CARAJAS,falciparum,1
2018,10,CARAJAS,negative,104
2018,10,CARAJAS,vivax,7
2018,10,LAGO DE TUCURUI,F+V,1
2018,10,LAGO DE TUCURUI,negative,611
2018,10,LAGO DE TUCURUI,vivax,203
2018,10,MARAJO I,negative,453
2018,10,MARAJO I,vivax,149
2018,10,MARAJO II,F+FG,3
2018,10,MARAJO II,F+V,1
2018,10,MARAJO II,falciparum,9
2018,10,MARAJO II,negative,4796
2018,10,MARAJO II,non falciparum,42
2018,10,MARAJO II,vivax,1443
2018,10,METROPOLITANA I,falciparum,1
2018,10,METROPOLITANA I,negative,1042
2018,10,METROPOLITANA I,vivax,59
2018,10,METROPOLITANA II,negative,25
2018,10,METROPOLITANA II,vivax,1
2018,10,METROPOLITANA III,negative,140
2018,10,METROPOLITANA III,vivax,8
2018,10,RIO CAETES,negative,118
2018,10,RIO CAETES,vivax,6
2018,10,TAPAJOS,F+FG,6
2018,10,TAPAJOS,F+V,6
2018,10,TAPAJOS,FG,4
2018,10,TAPAJOS,V+FG,1
2018,10,TAPAJOS,falciparum,37
2018,10,TAPAJOS,negative,1845
2018,10,TAPAJOS,vivax,521
2018,10,TOCANTINS,negative,5481
2018,10,TOCANTINS,non falciparum,10
2018,10,TOCANTINS,vivax,3789
2018,10,XINGU,F+FG,1
2018,10,XINGU,negative,1585
2018,10,XINGU,vivax,65
2018,11,ARAGUAIA,negative,874
2018,11,ARAGUAIA,vivax,54
2018,11,BAIXO AMAZONAS,F+FG,1
2018,11,BAIXO AMAZONAS,falciparum,3
2018,11,BAIXO AMAZONAS,negative,1250
2018,11,BAIXO AMAZONAS,vivax,97
2018,11,CARAJAS,negative,91
2018,11,CARAJAS,vivax,14
2018,11,LAGO DE TUCURUI,negative,506
2018,11,LAGO DE TUCURUI,vivax,136
2018,11,MARAJO I,F+V,1
2018,11,MARAJO I,negative,335
2018,11,MARAJO I,vivax,129
2018,11,MARAJO II,falciparum,7
2018,11,MARAJO II,negative,4584
2018,11,MARAJO II,non falciparum,58
2018,11,MARAJO II,vivax,1196
2018,11,METROPOLITANA I,negative,949
2018,11,METROPOLITANA I,vivax,42
2018,11,METROPOLITANA II,negative,31
2018,11,METROPOLITANA II,vivax,5
2018,11,METROPOLITANA III,negative,255
2018,11,METROPOLITANA III,vivax,21
2018,11,RIO CAETES,negative,94
2018,11,RIO CAETES,vivax,8
2018,11,TAPAJOS,F+FG,7
2018,11,TAPAJOS,F+V,3
2018,11,TAPAJOS,FG,1
2018,11,TAPAJOS,V+FG,2
2018,11,TAPAJOS,falciparum,49
2018,11,TAPAJOS,negative,1836
2018,11,TAPAJOS,vivax,537
2018,11,TOCANTINS,negative,3741
2018,11,TOCANTINS,non falciparum,1
2018,11,TOCANTINS,vivax,2481
2018,11,XINGU,negative,2277
2018,11,XINGU,vivax,100
2018,12,ARAGUAIA,falciparum,5
2018,12,ARAGUAIA,negative,335
2018,12,ARAGUAIA,vivax,44
2018,12,BAIXO AMAZONAS,F+FG,5
2018,12,BAIXO AMAZONAS,falciparum,4
2018,12,BAIXO AMAZONAS,negative,1016
2018,12,BAIXO AMAZONAS,vivax,87
2018,12,CARAJAS,F+V,1
2018,12,CARAJAS,falciparum,1
2018,12,CARAJAS,negative,62
2018,12,CARAJAS,vivax,8
2018,12,LAGO DE TUCURUI,falciparum,2
2018,12,LAGO DE TUCURUI,negative,274
2018,12,LAGO DE TUCURUI,vivax,82
2018,12,MARAJO I,negative,250
2018,12,MARAJO I,vivax,81
2018,12,MARAJO II,F+V,1
2018,12,MARAJO II,falciparum,3
2018,12,MARAJO II,negative,4349
2018,12,MARAJO II,non falciparum,44
2018,12,MARAJO II,vivax,941
2018,12,METROPOLITANA I,F+M,1
2018,12,METROPOLITANA I,negative,756
2018,12,METROPOLITANA I,vivax,27
2018,12,METROPOLITANA II,negative,19
2018,12,METROPOLITANA II,vivax,1
2018,12,METROPOLITANA III,negative,139
2018,12,METROPOLITANA III,vivax,24
2018,12,RIO CAETES,negative,92
2018,12,RIO CAETES,vivax,4
2018,12,TAPAJOS,F+FG,3
2018,12,TAPAJOS,F+V,3
2018,12,TAPAJOS,FG,4
2018,12,TAPAJOS,V+FG,3
2018,12,TAPAJOS,falciparum,49
2018,12,TAPAJOS,negative,1434
2018,12,TAPAJOS,vivax,408
2018,12,TOCANTINS,negative,2363
2018,12,TOCANTINS,non falciparum,4
2018,12,TOCANTINS,vivax,1573
2018,12,XINGU,F+M,1
2018,12,XINGU,negative,1422
2018,12,XINGU,vivax,64
2019,1,ARAGUAIA,falciparum,4
2019,1,ARAGUAIA,negative,437
2019,1,ARAGUAIA,vivax,35
2019,1,BAIXO AMAZONAS,F+FG,1
2019,1,BAIXO AMAZONAS,falciparum,19
2019,1,BAIXO AMAZONAS,negative,1785
2019,1,BAIXO AMAZONAS,vivax,228
2019,1,CARAJAS,V+FG,1
2019,1,CARAJAS,falciparum,1
2019,1,CARAJAS,negative,134
2019,1,CARAJAS,vivax,9
2019,1,LAGO DE TUCURUI,negative,630
2019,1,LAGO DE TUCURUI,vivax,121
2019,1,MARAJO I,negative,636
2019,1,MARAJO I,vivax,110
2019,1,MARAJO II,F+FG,1
2019,1,MARAJO II,F+V,2
2019,1,MARAJO II,V+FG,1
2019,1,MARAJO II,falciparum,3
2019,1,MARAJO II,negative,5096
2019,1,MARAJO II,non falciparum,35
2019,1,MARAJO II,vivax,1037
2019,1,METROPOLITANA I,negative,794
2019,1,METROPOLITANA I,vivax,29
2019,1,METROPOLITANA II,negative,25
2019,1,METROPOLITANA III,negative,220
2019,1,METROPOLITANA III,vivax,17
2019,1,RIO CAETES,negative,137
2019,1,RIO CAETES,vivax,6
2019,1,TAPAJOS,F+FG,3
2019,1,TAPAJOS,F+V,12
2019,1,TAPAJOS,FG,1
2019,1,TAPAJOS,V+FG,1
2019,1,TAPAJOS,falciparum,80
2019,1,TAPAJOS,negative,1807
2019,1,TAPAJOS,non falciparum,1
2019,1,TAPAJOS,vivax,395
2019,1,TOCANTINS,negative,2481
2019,1,TOCANTINS,non falciparum,3
2019,1,TOCANTINS,vivax,1283
2019,1,XINGU,falciparum,1
2019,1,XINGU,negative,1950
2019,1,XINGU,non falciparum,2
2019,1,XINGU,vivax,58
2019,2,ARAGUAIA,negative,359
2019,2,ARAGUAIA,vivax,27
2019,2,BAIXO AMAZONAS,F+FG,2
2019,2,BAIXO AMAZONAS,FG,1
2019,2,BAIXO AMAZONAS,V+FG,1
2019,2,BAIXO AMAZONAS,falciparum,21
2019,2,BAIXO AMAZONAS,negative,1785
2019,2,BAIXO AMAZONAS,vivax,183
2019,2,CARAJAS,F+V,1
2019,2,CARAJAS,negative,136
2019,2,CARAJAS,vivax,6
2019,2,LAGO DE TUCURUI,falciparum,1
2019,2,LAGO DE TUCURUI,negative,653
2019,2,LAGO DE TUCURUI,vivax,93
2019,2,MARAJO I,negative,534
2019,2,MARAJO I,vivax,97
2019,2,MARAJO II,falciparum,10
2019,2,MARAJO II,negative,6929
2019,2,MARAJO II,non falciparum,43
2019,2,MARAJO II,vivax,1194
2019,2,METROPOLITANA I,F+FG,1
2019,2,METROPOLITANA I,falciparum,1
2019,2,METROPOLITANA I,negative,948
2019,2,METROPOLITANA I,vivax,34
2019,2,METROPOLITANA II,negative,56
2019,2,METROPOLITANA II,vivax,1
2019,2,METROPOLITANA III,negative,337
2019,2,METROPOLITANA III,vivax,14
2019,2,RIO CAETES,negative,167
2019,2,TAPAJOS,F+FG,3
2019,2,TAPAJOS,F+V,7
2019,2,TAPAJOS,FG,1
2019,2,TAPAJOS,V+FG,2
2019,2,TAPAJOS,falciparum,33
2019,2,TAPAJOS,negative,1531
2019,2,TAPAJOS,vivax,354
2019,2,TOCANTINS,negative,3282
2019,2,TOCANTINS,non falciparum,11
2019,2,TOCANTINS,vivax,1059
2019,2,XINGU,negative,2037
2019,2,XINGU,vivax,67
2019,3,ARAGUAIA,falciparum,5
2019,3,ARAGUAIA,negative,378
2019,3,ARAGUAIA,non falciparum,1
2019,3,ARAGUAIA,vivax,21
2019,3,BAIXO AMAZONAS,F+FG,3
2019,3,BAIXO AMAZONAS,F+V,1
2019,3,BAIXO AMAZONAS,FG,1
2019,3,BAIXO AMAZONAS,falciparum,1
2019,3,BAIXO AMAZONAS,negative,1823
2019,3,BAIXO AMAZONAS,vivax,125
2019,3,CARAJAS,negative,199
2019,3,CARAJAS,vivax,7
2019,3,LAGO DE TUCURUI,negative,531
2019,3,LAGO DE TUCURUI,vivax,49
2019,3,MARAJO I,negative,499
2019,3,MARAJO I,vivax,122
2019,3,MARAJO II,F+FG,1
2019,3,MARAJO II,F+V,1
2019,3,MARAJO II,falciparum,6
2019,3,MARAJO II,negative,7751
2019,3,MARAJO II,non falciparum,48
2019,3,MARAJO II,vivax,1218
2019,3,METROPOLITANA I,negative,818
2019,3,METROPOLITANA I,vivax,30
2019,3,METROPOLITANA II,negative,63
2019,3,METROPOLITANA II,vivax,2
2019,3,METROPOLITANA III,negative,258
2019,3,METROPOLITANA III,vivax,8
2019,3,RIO CAETES,negative,163
2019,3,RIO CAETES,vivax,2
2019,3,TAPAJOS,F+FG,3
2019,3,TAPAJOS,F+V,4
2019,3,TAPAJOS,FG,4
2019,3,TAPAJOS,V+FG,3
2019,3,TAPAJOS,falciparum,38
2019,3,TAPAJOS,negative,1700
2019,3,TAPAJOS,vivax,330
2019,3,TOCANTINS,negative,3716
2019,3,TOCANTINS,vivax,1106
2019,3,XINGU,negative,1936
2019,3,XINGU,non falciparum,1
2019,3,XINGU,vivax,52
2019,4,ARAGUAIA,falciparum,3
2019,4,ARAGUAIA,negative,362
2019,4,ARAGUAIA,vivax,28
2019,4,BAIXO AMAZONAS,F+V,1
2019,4,BAIXO AMAZONAS,falciparum,1
2019,4,BAIXO AMAZONAS,negative,1404
2019,4,BAIXO AMAZONAS,vivax,152
2019,4,CARAJAS,negative,220
2019,4,CARAJAS,vivax,8
2019,4,LAGO DE TUCURUI,negative,604
2019,4,LAGO DE TUCURUI,vivax,58
2019,4,MARAJO I,negative,476
2019,4,MARAJO I,vivax,102
2019,4,MARAJO II,F+FG,3
2019,4,MARAJO II,falciparum,16
2019,4,MARAJO II,negative,7705
2019,4,MARAJO II,non falciparum,26
2019,4,MARAJO II,vivax,1282
2019,4,METROPOLITANA I,falciparum,1
2019,4,METROPOLITANA I,negative,1054
2019,4,METROPOLITANA I,vivax,17
2019,4,METROPOLITANA II,negative,44
2019,4,METROPOLITANA II,vivax,1
2019,4,METROPOLITANA III,negative,213
2019,4,METROPOLITANA III,vivax,10
2019,4,RIO CAETES,negative,195
2019,4,TAPAJOS,F+FG,3
2019,4,TAPAJOS,F+V,4
2019,4,TAPAJOS,FG,9
2019,4,TAPAJOS,falciparum,29
2019,4,TAPAJOS,negative,1923
2019,4,TAPAJOS,vivax,343
2019,4,TOCANTINS,negative,2916
2019,4,TOCANTINS,vivax,936
2019,4,XINGU,negative,1897
2019,4,XINGU,vivax,49
2019,5,ARAGUAIA,falciparum,1
2019,5,ARAGUAIA,negative,532
2019,5,ARAGUAIA,vivax,24
2019,5,BAIXO AMAZONAS,falciparum,1
2019,5,BAIXO AMAZONAS,negative,1252
2019,5,BAIXO AMAZONAS,vivax,130
2019,5,CARAJAS,negative,209
2019,5,CARAJAS,vivax,5
2019,5,LAGO DE TUCURUI,negative,507
2019,5,LAGO DE TUCURUI,vivax,67
2019,5,MARAJO I,negative,460
2019,5,MARAJO I,vivax,119
2019,5,MARAJO II,F+FG,4
2019,5,MARAJO II,F+V,1
2019,5,MARAJO II,falciparum,18
2019,5,MARAJO II,negative,6248
2019,5,MARAJO II,non falciparum,3
2019,5,MARAJO II,vivax,1148
2019,5,METROPOLITANA I,negative,1051
2019,5,METROPOLITANA I,vivax,20
2019,5,METROPOLITANA II,negative,33
2019,5,METROPOLITANA II,vivax,3
2019,5,METROPOLITANA III,negative,174
2019,5,METROPOLITANA III,vivax,7
2019,5,RIO CAETES,negative,182
2019,5,RIO CAETES,vivax,1
2019,5,TAPAJOS,F+FG,1
2019,5,TAPAJOS,F+V,2
2019,5,TAPAJOS,FG,14
2019,5,TAPAJOS,V+FG,1
2019,5,TAPAJOS,falciparum,16
2019,5,TAPAJOS,negative,1772
2019,5,TAPAJOS,vivax,320
2019,5,TOCANTINS,negative,3328
2019,5,TOCANTINS,non falciparum,2
2019,5,TOCANTINS,vivax,1168
2019,5,XINGU,negative,2110
2019,5,XINGU,vivax,79
2019,6,ARAGUAIA,F+V,1
2019,6,ARAGUAIA,falciparum,2
2019,6,ARAGUAIA,negative,389
2019,6,ARAGUAIA,non falciparum,5
2019,6,ARAGUAIA,vivax,23
2019,6,BAIXO AMAZONAS,F+FG,3
2019,6,BAIXO AMAZONAS,falciparum,1
2019,6,BAIXO AMAZONAS,negative,1550
2019,6,BAIXO AMAZONAS,vivax,164
2019,6,CARAJAS,negative,146
2019,6,CARAJAS,vivax,7
2019,6,LAGO DE TUCURUI,falciparum,2
2019,6,LAGO DE TUCURUI,negative,455
2019,6,LAGO DE TUCURUI,vivax,43
2019,6,MARAJO I,negative,243
2019,6,MARAJO I,vivax,119
2019,6,MARAJO II,F+FG,6
2019,6,MARAJO II,F+V,3
2019,6,MARAJO II,FG,2
2019,6,MARAJO II,falciparum,46
2019,6,MARAJO II,negative,6224
2019,6,MARAJO II,non falciparum,6
2019,6,MARAJO II,vivax,1266
2019,6,METROPOLITANA I,falciparum,2
2019,6,METROPOLITANA I,negative,844
2019,6,METROPOLITANA I,vivax,12
2019,6,METROPOLITANA II,negative,51
2019,6,METROPOLITANA III,negative,193
2019,6,METROPOLITANA III,vivax,3
2019,6,RIO CAETES,negative,158
2019,6,RIO CAETES,vivax,1
2019,6,TAPAJOS,F+V,4
2019,6,TAPAJOS,FG,1
2019,6,TAPAJOS,falciparum,11
2019,6,TAPAJOS,negative,1454
2019,6,TAPAJOS,vivax,384
2019,6,TOCANTINS,negative,2330
2019,6,TOCANTINS,non falciparum,1
2019,6,TOCANTINS,vivax,968
2019,6,XINGU,falciparum,1
2019,6,XINGU,negative,1750
2019,6,XINGU,vivax,83
2019,7,ARAGUAIA,falciparum,8
2019,7,ARAGUAIA,negative,273
2019,7,ARAGUAIA,non falciparum,1
2019,7,ARAGUAIA,vivax,17
2019,7,BAIXO AMAZONAS,F+FG,1
2019,7,BAIXO AMAZONAS,falciparum,2
2019,7,BAIXO AMAZONAS,negative,2086
2019,7,BAIXO AMAZONAS,vivax,367
2019,7,CARAJAS,falciparum,1
2019,7,CARAJAS,negative,85
2019,7,CARAJAS,vivax,2
2019,7,LAGO DE TUCURUI,negative,365
2019,7,LAGO DE TUCURUI,vivax,36
2019,7,MARAJO I,F+V,1
2019,7,MARAJO I,negative,193
2019,7,MARAJO I,vivax,222
